CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
9274-UARKJ,Female,Divorced,Credit card,Study,"€ 48,000.00","€ 6,530.00",37,8.8%,€ 202.15,"€ 7,479.69",0,No,Self-Employed,No,Dutch,No,0
4077-HWUYD,Male,Married,Electronic check,Study,"€ 59,000.00","€ 8,300.00",65,8.7%,€ 160.59,"€ 10,438.23",0,No,Employed,No,Dutch,No,0
2012-NWRPA,Female,Divorced,Bank transfer,Renovation,"€ 36,000.00","€ 24,140.00",119,9.2%,€ 310.00,"€ 36,889.79",0,Yes,Self-Employed,No,Dutch,No,0
8808-ELEHO,Male,Registered partnership,Electronic check,Study loan debt,"€ 79,000.00","€ 38,000.00",100,9.2%,€ 545.49,"€ 54,548.57",0,No,Self-Employed,No,Russian,No,0
0103-CSITQ,Female,Single,Bank transfer,Car,"€ 32,000.00","€ 8,290.00",60,8.5%,€ 170.08,"€ 10,204.92",0,Yes,Employed,No,Dutch,No,1
3506-LCJDC,Male,Registered partnership,Electronic check,Study loan debt,"€ 63,000.00","€ 25,710.00",52,9.7%,€ 607.56,"€ 31,593.08",0,No,Self-Employed,No,Dutch,No,0
8671-KKKOS,Female,Married,Bank transfer,,"€ 69,000.00","€ 22,330.00",47,9.0%,€ 565.51,"€ 26,579.18",0,No,Employed,No,Dutch,No,0
7305-ZWMAJ,Male,Widowed,Electronic check,Renovation,"€ 60,000.00","€ 19,160.00",27,9.5%,€ 790.97,"€ 21,356.08",0,Yes,Self-Employed,No,Dutch,No,0
9518-XXBXE,Male,Single,Electronic check,Study loan debt,"€ 81,000.00","€ 14,000.00",17,9.3%,€ 882.15,"€ 14,996.60",0,No,Employed,No,Dutch,No,1
3934-HXCFZ,Male,Single,Bank transfer,Study,"€ 85,000.00","€ 21,000.00",70,9.8%,€ 395.07,"€ 27,654.66",0,No,Employed,No,Dutch,No,0
6578-KRMAW,Male,Single,Credit card,Car,"€ 25,000.00","€ 16,870.00",19,9.9%,€ 962.95,"€ 18,296.07",0,Yes,Employed,No,Dutch,No,0
4860-IJUDE,Male,Married,Bank transfer,Outstanding loan,"€ 81,000.00","€ 24,000.00",54,9.5%,€ 547.92,"€ 29,587.85",0,No,Employed,No,Dutch,No,0
7666-WKRON,Female,Married,Electronic check,Outstanding loan,"€ 39,000.00","€ 10,870.00",44,9.6%,€ 294.05,"€ 12,938.10",1,No,Employed,Yes,Dutch,No,0
9688-YGXVR,Female,Married,Electronic check,Outstanding loan,"€ 89,000.00","€ 39,000.00",109,9.2%,€ 529.17,"€ 57,680.06",0,No,Employed,No,Dutch,No,0
0423-UDIJQ,Male,Registered partnership,Electronic check,Other,"€ 55,000.00","€ 18,160.00",116,9.3%,€ 237.89,"€ 27,595.58",0,Yes,Employed,No,Dutch,No,0
1945-XISKS,Female,Married,Bank transfer,Study,"€ 54,000.00","€ 10,020.00",42,9.5%,€ 281.36,"€ 11,817.22",2,No,Employed,Yes,Dutch,No,0
4910-AQFFX,Male,Single,Bank transfer,Study loan debt,"€ 31,000.00","€ 12,130.00",79,9.7%,€ 208.35,"€ 164,597.75",0,No,Freelancer,No,Dutch,No,0
2154-KVJFF,Female,Married,Bank transfer,Other,"€ 36,000.00","€ 18,120.00",34,8.4%,€ 600.73,"€ 20,424.78",0,Yes,Employed,No,Dutch,No,0
5360-LJCNJ,Female,Married,Electronic check,Study loan debt,"€ 37,000.00","€ 22,620.00",102,9.3%,€ 321.66,"€ 32,809.52",0,No,Employed,No,Dutch,No,0
2607-FBDFF,Male,Single,Bank transfer,Other,"€ 49,000.00","€ 17,580.00",99,9.7%,€ 258.69,"€ 25,609.82",0,Yes,Employed,No,Israeli,No,0
9647-ERGBE,Female,Divorced,Electronic check,Study loan debt,"€ 75,000.00","€ 15,000.00",30,8.4%,€ 556.08,"€ 16,682.33",0,No,Employed,No,Dutch,No,0
3428-XZMAZ,Male,Married,Mailed check,Study loan debt,"€ 70,000.00","€ 43,000.00",46,8.3%,"€ 1,094.57","€ 50,350.01",0,No,Freelancer,No,Dutch,No,0
1100-DDVRV,Male,Married,Electronic check,Car,"€ 49,000.00","€ 16,760.00",106,9.3%,€ 232.43,"€ 24,637.64",0,Yes,Employed,No,Dutch,No,0
0378-TOVMS,Female,Single,Electronic check,Renovation,"€ 45,000.00","€ 9,850.00",54,8.8%,€ 221.56,"€ 11,964.29",0,Yes,Self-Employed,No,Dutch,No,0
4355-HBJHH,Male,Single,Bank transfer,Study loan debt,"€ 75,000.00","€ 5,000.00",37,8.6%,€ 154.32,"€ 5,709.97",0,No,Freelancer,No,Dutch,No,0
6728-WYQBC,Male,Divorced,Bank transfer,Study,"€ 57,000.00","€ 7,420.00",66,9.4%,€ 144.41,"€ 9,531.00",0,No,Self-Employed,No,Dutch,No,0
9058-CBREO,Female,Registered partnership,Bank transfer,Car,"€ 80,000.00","€ 18,000.00",117,9.5%,€ 236.51,"€ 27,671.42",0,Yes,Employed,No,Dutch,No,0
9029-FEGVJ,Female,Single,Bank transfer,Study,"€ 67,000.00","€ 24,720.00",95,9.4%,€ 369.90,"€ 35,140.67",0,No,Self-Employed,No,Dutch,Yes,1
7216-KAOID,Male,Single,Bank transfer,Study,"€ 38,000.00","€ 12,890.00",119,9.9%,€ 170.47,"€ 20,285.48",1,No,Employed,Yes,Dutch,No,0
0318-QUUOB,Male,Widowed,Bank transfer,,"€ 79,000.00","€ 31,000.00",107,9.9%,€ 437.29,"€ 46,789.76",0,No,Self-Employed,No,Dutch,No,1
6145-NNPNO,Female,Married,Credit card,Study loan debt,"€ 30,000.00","€ 24,090.00",50,9.5%,€ 585.31,"€ 29,265.54",0,No,Employed,No,Dutch,Yes,1
5520-FVEWJ,Female,Single,Electronic check,Study loan debt,"€ 47,000.00","€ 28,370.00",106,9.6%,€ 397.98,"€ 42,185.73",1,No,Employed,Yes,Dutch,Yes,0
5339-TJFEK,Male,Married,Electronic check,Study loan debt,"€ 76,000.00","€ 13,000.00",115,9.3%,€ 171.21,"€ 19,689.58",0,,Self-Employed,No,Belgian,No,0
5572-ZDXHY,Female,Registered partnership,Bank transfer,Study,"€ 45,000.00","€ 16,460.00",82,9.2%,€ 271.14,"€ 22,233.49",0,No,Employed,No,Dutch,No,0
2074-GUHPQ,Female,Single,Bank transfer,Renovation,"€ 63,000.00","€ 21,740.00",37,9.8%,€ 683.18,"€ 25,277.70",0,Yes,Employed,No,Dutch,No,0
4625-XMOYM,Female,Single,Bank transfer,Car,"€ 68,000.00","€ 5,340.00",21,8.6%,€ 274.81,"€ 5,770.99",0,Yes,Employed,No,Dutch,No,0
5827-MWCZK,Male,Married,Bank transfer,Study loan debt,"€ 74,000.00","€ 9,000.00",53,9.8%,€ 209.89,"€ 11,123.96",0,No,Self-Employed,No,Dutch,No,0
1385-TQOZW,,Divorced,Bank transfer,Outstanding loan,"€ 23,000.00","€ 6,480.00",105,9.6%,€ 91.45,"€ 9,602.64",0,No,Employed,No,Dutch,No,1
5914-XRFQB,Male,Divorced,Bank transfer,Study,"€ 72,000.00","€ 34,000.00",86,9.3%,€ 543.10,"€ 46,706.74",0,No,Self-Employed,No,Dutch,No,1
4329-YPDDQ,Male,Divorced,Bank transfer,Car,"€ 77,000.00","€ 24,000.00",43,9.6%,€ 661.84,"€ 28,459.14",0,Yes,Employed,No,Dutch,No,0
4804-NCPET,Male,Single,Electronic check,Other,"€ 58,000.00","€ 23,350.00",74,9.3%,€ 415.81,"€ 30,770.06",0,Yes,Employed,No,Dutch,No,0
3750-CKVKH,Male,Divorced,Electronic check,Study loan debt,"€ 78,000.00","€ 34,000.00",54,9.8%,€ 781.16,"€ 42,182.68",0,No,Employed,No,Dutch,No,0
5944-UGLLK,Male,Married,Electronic check,Study loan debt,"€ 71,000.00","€ 11,000.00",85,9.4%,€ 177.73,"€ 15,106.98",0,No,Self-Employed,No,Dutch,No,0
8063-GBATB,Female,Married,Electronic check,,"€ 82,000.00","€ 7,000.00",15,8.5%,€ 493.55,"€ 7,403.20",0,No,Self-Employed,No,Dutch,No,0
7787-BNTZM,Male,Married,Electronic check,Car,"€ 23,000.00","€ 14,260.00",103,9.7%,€ 204.52,"€ 21,065.06",0,Yes,Self-Employed,No,Dutch,No,0
2252-ISRNH,Male,Married,Bank transfer,Other,"€ 54,000.00","€ 28,320.00",24,8.5%,"€ 1,287.30","€ 30,895.31",0,Yes,Self-Employed,No,Dutch,No,0
9415-TPKRV,Female,Single,Bank transfer,Study,"€ 67,000.00","€ 18,050.00",63,9.2%,€ 362.32,"€ 22,826.40",0,No,Employed,No,Dutch,No,0
5322-TEUJK,Female,Single,Bank transfer,Study loan debt,"€ 56,000.00","€ 19,610.00",55,9.8%,€ 444.02,"€ 24,421.31",0,No,Self-Employed,No,Dutch,No,0
4547-KQRTM,Female,Single,Bank transfer,Study loan debt,"€ 41,000.00","€ 14,680.00",49,9.1%,€ 359.81,"€ 17,630.90",0,No,Employed,No,Dutch,No,1
4877-EVATK,Male,Single,Mailed check,Renovation,"€ 73,000.00","€ 400,000.00",20,8.6%,"€ 2,153.90","€ 43,078.04",2,Yes,Self-Employed,Yes,Dutch,No,0
1866-DIOQZ,Female,Registered partnership,Mailed check,Other,"€ 43,000.00","€ 11,180.00",86,9.6%,€ 180.31,"€ 15,506.43",1,Yes,Self-Employed,Yes,Dutch,No,0
8375-KVTHK,Male,Single,Credit card,Renovation,"€ 61,000.00","€ 11,440.00",40,9.8%,€ 336.41,"€ 13,456.32",3,Yes,Employed,Yes,Dutch,No,0
2697-NQBPF,Male,Single,Bank transfer,Renovation,"€ 57,000.00","€ 7,220.00",105,9.7%,€ 102.28,"€ 10,739.76",2,Yes,Self-Employed,Yes,Dutch,No,0
3709-OIJEA,Male,Divorced,Mailed check,Study loan debt,"€ 35,000.00","€ 19,020.00",31,9.0%,€ 689.92,"€ 21,387.59",1,No,Self-Employed,Yes,Dutch,No,0
7639-SUPCW,Female,Single,Electronic check,Outstanding loan,"€ 59,000.00","€ 11,910.00",23,9.9%,€ 570.63,"€ 13,124.59",3,No,Self-Employed,Yes,Dutch,No,1
1386-ZIKUV,Male,Married,Electronic check,Study loan debt,"€ 60,000.00","€ 26,840.00",64,9.9%,€ 541.48,"€ 34,654.47",0,No,Self-Employed,No,Dutch,No,0
0599-XNYDO,Female,Married,Electronic check,Other,"€ 64,000.00","€ 11,390.00",88,9.2%,€ 178.44,"€ 15,703.02",3,Yes,Employed,Yes,Dutch,No,0
6377-WHAOX,Female,Widowed,Mailed check,Study loan debt,"€ 82,000.00","€ 30,000.00",83,9.4%,€ 492.95,"€ 40,915.24",0,No,Employed,No,Dutch,No,1
6855-VLGOS,Male,Divorced,Electronic check,Study loan debt,"€ 56,000.00","€ 12,280.00",117,9.4%,€ 160.68,"€ 18,799.90",0,No,Freelancer,No,Dutch,No,1
8999-XXGNS,Female,Divorced,Bank transfer,Outstanding loan,"€ 40,000.00","€ 24,690.00",53,8.2%,€ 556.86,"€ 29,513.58",0,No,Employed,No,Dutch,No,0
8746-OQQRW,Male,Registered partnership,Credit card,Car,"€ 69,000.00","€ 27,310.00",68,8.9%,€ 512.83,"€ 34,872.14",0,Yes,Self-Employed,No,Dutch,No,0
3181-MIZBN,Male,Married,Mailed check,Study,"€ 89,000.00","€ 43,000.00",74,9.3%,€ 765.73,"€ 56,664.35",0,No,Employed,No,Dutch,Yes,1
0471-ARVMX,,Divorced,Bank transfer,Study loan debt,"€ 71,000.00","€ 21,000.00",13,8.7%,"€ 1,698.55","€ 22,081.15",0,No,Employed,No,Algerian,No,0
7766-CLTIC,Female,Divorced,Bank transfer,Study,"€ 33,000.00","€ 27,790.00",87,9.6%,€ 444.60,"€ 38,680.45",0,No,Self-Employed,No,Dutch,No,0
5650-YLIBA,Male,Married,Credit card,Study loan debt,"€ 79,000.00","€ 9,000.00",78,9.7%,€ 156.01,"€ 12,168.59",0,No,Employed,No,Dutch,No,0
0825-CPPQH,Female,Single,Bank transfer,Study,"€ 66,000.00","€ 29,010.00",50,8.2%,€ 686.91,"€ 34,345.59",0,No,Employed,No,Dutch,No,1
9084-OAYKL,Male,Single,Bank transfer,Study,"€ 50,000.00","€ 6,480.00",104,9.8%,€ 92.71,"€ 9,641.67",0,,Freelancer,No,Dutch,No,0
6122-LJADA,Male,Divorced,Bank transfer,Renovation,"€ 24,000.00","€ 5,580.00",13,8.2%,€ 450.04,"€ 5,850.54",0,Yes,Self-Employed,No,Dutch,No,1
2400-XIWIO,Female,Divorced,Bank transfer,Outstanding loan,"€ 63,000.00","€ 18,970.00",91,9.5%,€ 293.28,"€ 26,688.44",0,No,Employed,No,Dutch,No,0
7524-VRLPL,Male,Married,Bank transfer,Outstanding loan,"€ 72,000.00","€ 23,000.00",114,9.6%,€ 308.30,"€ 35,146.29",0,No,Self-Employed,No,Dutch,No,1
1069-XAIEM,Female,Widowed,Bank transfer,Outstanding loan,"€ 66,000.00","€ 23,900.00",28,8.3%,€ 941.83,"€ 26,371.27",1,No,Employed,Yes,Dutch,No,0
7569-NMZYQ,Female,Divorced,Electronic check,Study loan debt,"€ 80,000.00","€ 40,000.00",45,9.6%,"€ 1,061.98","€ 47,789.15",0,No,Employed,No,Dutch,No,1
5201-USSQZ,Female,Married,Electronic check,Outstanding loan,"€ 43,000.00","€ 15,990.00",18,9.7%,€ 958.11,"€ 17,245.90",0,No,Employed,No,Dutch,No,0
2105-PHWON,Female,Divorced,Electronic check,Outstanding loan,"€ 45,000.00","€ 9,940.00",86,9.3%,€ 158.78,"€ 13,654.85",0,No,Employed,No,Dutch,No,0
1494-EJZDW,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 56,000.00","€ 5,830.00",55,8.6%,€ 128.63,"€ 7,074.88",0,No,Employed,No,Dutch,No,0
4884-TVUQF,Female,Single,Electronic check,Renovation,"€ 50,000.00","€ 25,830.00",70,8.8%,€ 473.10,"€ 33,116.98",3,Yes,Employed,Yes,Dutch,No,0
8003-EWNDZ,Female,Married,Bank transfer,Study loan debt,"€ 68,000.00","€ 21,320.00",99,9.2%,€ 308.11,"€ 30,502.58",0,No,Self-Employed,No,Dutch,No,0
1897-RCFUM,Female,Married,Electronic check,Car,"€ 51,000.00","€ 10,550.00",53,8.7%,€ 240.46,"€ 12,744.14",0,Yes,Self-Employed,No,Belgian,Yes,0
9256-JTBNZ,Female,Divorced,Credit card,Study,"€ 34,000.00","€ 18,190.00",111,9.4%,€ 245.92,"€ 27,296.78",1,No,Freelancer,Yes,Dutch,No,1
4658-HCOHW,Female,Single,Credit card,Study loan debt,"€ 33,000.00","€ 22,260.00",17,8.3%,"€ 1,392.42","€ 23,671.15",0,No,Employed,No,Dutch,No,0
2211-RMNHO,Female,Single,Mailed check,Outstanding loan,"€ 32,000.00","€ 5,470.00",44,9.6%,€ 147.97,"€ 6,510.71",0,No,Employed,No,Dutch,No,1
2432-TFSMK,Male,Single,Electronic check,Car,"€ 76,000.00","€ 43,000.00",92,9.2%,€ 653.16,"€ 60,090.74",0,Yes,Employed,No,Dutch,No,0
3440-JPSCL,,Widowed,Electronic check,Study loan debt,"€ 89,000.00","€ 14,000.00",42,8.2%,€ 384.58,"€ 16,152.42",0,No,Employed,No,Dutch,No,0
4929-ROART,Male,Divorced,Bank transfer,,"€ 86,000.00","€ 40,000.00",117,9.4%,€ 523.40,"€ 61,237.47",0,No,Employed,No,Dutch,No,0
1834-ABKHQ,Female,Married,Bank transfer,Outstanding loan,"€ 31,000.00","€ 18,620.00",98,9.2%,€ 270.93,"€ 26,550.74",0,No,Employed,No,Dutch,No,0
1741-WTPON,Male,Divorced,Electronic check,Study loan debt,"€ 82,000.00","€ 47,000.00",81,9.5%,€ 788.25,"€ 63,848.57",0,No,Employed,No,Dutch,No,0
3932-IJWDZ,Male,Single,Electronic check,Study,"€ 87,000.00","€ 43,000.00",29,8.3%,"€ 1,641.54","€ 47,604.66",0,No,Self-Employed,No,Dutch,No,0
1240-HCBOH,Female,Widowed,Electronic check,Outstanding loan,"€ 39,000.00","€ 20,390.00",29,8.3%,€ 778.40,"€ 22,573.46",0,No,Employed,No,Dutch,No,0
3594-KADLU,Male,Divorced,Bank transfer,Study loan debt,"€ 38,000.00","€ 24,130.00",91,9.7%,€ 375.56,"€ 34,176.29",0,No,Self-Employed,No,Dutch,No,0
8065-BVEPF,Male,Married,Electronic check,Outstanding loan,"€ 51,000.00","€ 8,990.00",32,9.6%,€ 319.55,"€ 10,225.48",0,No,Employed,No,Dutch,No,0
3796-ENZGF,Male,Single,Credit card,Outstanding loan,"€ 41,000.00","€ 22,100.00",76,9.2%,€ 384.77,"€ 29,242.47",0,No,Self-Employed,No,Dutch,No,0
1734-ZMNTZ,Female,Single,Bank transfer,Other,"€ 61,000.00","€ 17,180.00",102,9.7%,€ 247.95,"€ 25,290.41",0,Yes,Employed,No,Dutch,No,0
2853-CWQFQ,Male,Married,Bank transfer,Renovation,"€ 23,000.00","€ 107,100.00",53,9.6%,€ 248.73,"€ 13,182.64",2,Yes,Employed,Yes,Dutch,No,0
0813-TAXXS,Male,Single,Credit card,Other,"€ 82,000.00","€ 30,000.00",114,9.5%,€ 400.50,"€ 45,657.54",0,Yes,Employed,No,Dutch,No,0
2519-TWKFS,Male,Married,Bank transfer,Study loan debt,"€ 42,000.00","€ 8,170.00",87,9.5%,€ 130.29,"€ 11,335.04",0,No,Employed,No,Dutch,No,0
2889-FPWRM,Male,Married,Bank transfer,Outstanding loan,"€ 41,000.00","€ 14,930.00",59,8.3%,€ 309.05,"€ 18,233.83",0,No,Employed,No,Dutch,No,0
0626-QXNGV,Female,Single,Mailed check,Study,"€ 32,000.00","€ 23,630.00",117,9.7%,€ 313.06,"€ 36,628.23",0,No,Self-Employed,No,Dutch,No,1
6723-CEGQI,Female,Registered partnership,Electronic check,Other,"€ 86,000.00","€ 14,000.00",93,9.8%,€ 215.46,"€ 20,037.53",0,Yes,Employed,No,Dutch,No,0
6987-XQSJT,Female,Single,Electronic check,Car,"€ 88,000.00","€ 42,000.00",93,9.8%,€ 646.37,"€ 60,112.59",0,Yes,Employed,No,French,No,0
4732-RRJZC,Male,Divorced,Bank transfer,Study loan debt,"€ 71,000.00","€ 7,000.00",48,9.2%,€ 174.86,"€ 8,393.32",0,No,Employed,No,Dutch,No,0
9499-XPZXM,Female,Divorced,Bank transfer,Car,"€ 87,000.00","€ 28,000.00",88,9.9%,€ 448.79,"€ 39,493.60",1,Yes,Self-Employed,Yes,Dutch,No,0
4338-EYCER,Male,Married,Bank transfer,Other,"€ 42,000.00","€ 9,900.00",43,9.7%,€ 273.48,"€ 11,759.57",0,Yes,Self-Employed,No,Dutch,No,0
3007-FDPEA,Female,Married,Credit card,Study loan debt,"€ 86,000.00","€ 25,000.00",98,9.8%,€ 371.65,"€ 36,421.27",0,No,Employed,No,Dutch,No,0
6350-XFYGW,Male,Divorced,Credit card,Study loan debt,"€ 57,000.00","€ 10,440.00",55,8.7%,€ 230.85,"€ 12,696.75",0,No,Employed,No,Dutch,No,1
4290-BSXUX,Male,Single,Mailed check,Study loan debt,"€ 35,000.00","€ 5,470.00",16,9.9%,€ 366.34,"€ 5,861.46",0,No,Employed,No,Dutch,No,0
8513-OLYGY,Male,Registered partnership,Mailed check,Outstanding loan,"€ 78,000.00","€ 40,000.00",72,9.5%,€ 730.99,"€ 52,631.11",0,No,Employed,No,Thai,No,0
0311-QYWSS,Female,Single,Bank transfer,Renovation,"€ 67,000.00","€ 25,780.00",25,9.8%,"€ 1,144.24","€ 28,605.96",0,Yes,Employed,No,Dutch,No,0
8705-DWKTI,Male,Single,Bank transfer,Outstanding loan,"€ 34,000.00","€ 25,650.00",81,9.3%,€ 427.58,"€ 34,633.82",0,No,Employed,No,Dutch,No,0
8755-IWJHN,Male,Divorced,Bank transfer,Study loan debt,"€ 87,000.00","€ 26,000.00",31,9.7%,€ 951.54,"€ 29,497.89",0,No,Employed,No,Indian,No,0
0325-XBFAC,Male,Single,Bank transfer,Outstanding loan,"€ 69,000.00","€ 23,860.00",21,9.0%,"€ 1,232.26","€ 25,877.46",0,No,Employed,No,Dutch,No,1
4480-QQRHC,Female,Married,Mailed check,Outstanding loan,"€ 86,000.00","€ 37,000.00",67,8.5%,€ 695.52,"€ 46,600.12",0,No,Employed,No,Dutch,No,0
0929-PECLO,Female,Divorced,Bank transfer,Study,"€ 38,000.00","€ 23,790.00",80,9.2%,€ 398.94,"€ 31,915.03",2,No,Employed,Yes,Dutch,No,0
3680-CTHUH,Male,Divorced,Bank transfer,Outstanding loan,"€ 28,000.00","€ 9,910.00",90,9.7%,€ 155.40,"€ 13,986.32",0,No,Self-Employed,No,Dutch,No,0
1202-KKGFU,Female,Single,Bank transfer,Car,"€ 54,000.00","€ 23,970.00",110,9.2%,€ 323.35,"€ 35,567.97",0,Yes,Employed,No,Dutch,No,0
6112-KTHFQ,Female,Married,Bank transfer,Study,"€ 45,000.00","€ 5,170.00",44,9.6%,€ 139.86,"€ 61,536.34",0,No,Freelancer,No,Dutch,No,0
1852-XEMDW,Male,Divorced,Mailed check,Other,"€ 82,000.00","€ 47,000.00",52,9.6%,"€ 1,108.40","€ 57,636.93",0,Yes,Employed,No,Dutch,No,0
2462-XIIJB,Male,Divorced,Credit card,Study,"€ 75,000.00","€ 43,000.00",39,9.4%,"€ 1,283.82","€ 50,069.06",2,No,Employed,Yes,Dutch,No,0
4760-XOHVN,Female,Married,Mailed check,Car,"€ 76,000.00","€ 15,000.00",64,9.4%,€ 298.91,"€ 19,130.33",0,Yes,Employed,No,Dutch,No,0
1820-DJFPH,Female,Single,Bank transfer,Car,"€ 69,000.00","€ 13,080.00",34,9.2%,€ 438.49,"€ 14,908.53",0,Yes,Employed,No,DUTCH,No,0
9426-SXNHE,Female,Single,Credit card,Study,"€ 86,000.00","€ 19,000.00",91,9.4%,€ 292.76,"€ 26,640.99",3,No,Employed,Yes,Dutch,No,0
9068-FHQHD,Female,Registered partnership,Electronic check,Renovation,"€ 59,000.00","€ 13,220.00",111,9.8%,€ 181.58,"€ 20,155.47",1,Yes,Employed,Yes,Dutch,No,0
1269-FOYWN,Male,Single,Electronic check,Other,"€ 81,000.00","€ 7,000.00",115,9.4%,€ 92.57,"€ 10,645.62",0,Yes,Employed,No,Dutch,No,0
9470-YFUYI,Male,Divorced,Electronic check,Study,"€ 79,000.00","€ 6,000.00",118,9.6%,€ 78.76,"€ 9,293.36",0,No,Employed,No,Dutch,No,0
7817-BOQPW,Female,Divorced,Mailed check,Renovation,"€ 50,000.00","€ 16,760.00",118,9.6%,€ 220.00,"€ 25,959.45",0,Yes,Self-Employed,No,Dutch,No,0
7402-EYFXX,Male,Married,Electronic check,Car,"€ 26,000.00","€ 5,060.00",117,9.7%,€ 67.04,"€ 7,843.37",0,Yes,Employed,No,Dutch,No,0
1853-UDXBW,Male,Married,Electronic check,Study loan debt,"€ 61,000.00","€ 22,120.00",98,9.7%,€ 327.66,"€ 32,110.96",1,No,Employed,Yes,Dutch,No,0
9895-VFOXH,Female,Married,Bank transfer,Study,"€ 41,000.00","€ 17,960.00",51,8.4%,€ 419.97,"€ 21,418.33",0,No,Employed,No,Dutch,No,0
5458-CQJTA,Male,Married,Bank transfer,Car,"€ 41,000.00","€ 5,920.00",76,9.9%,€ 105.16,"€ 7,992.21",2,Yes,Employed,Yes,Dutch,No,0
1230-QAJDW,Male,Married,Electronic check,Outstanding loan,"€ 64,000.00","€ 28,620.00",109,9.2%,€ 388.33,"€ 42,328.29",0,No,Self-Employed,No,Dutch,No,0
5701-ZIKJE,Male,Widowed,Electronic check,Study,"€ 83,000.00","€ 30,000.00",115,9.5%,€ 398.36,"€ 45,811.09",0,No,Self-Employed,No,Dutch,No,1
5219-YIPTK,Female,Married,Electronic check,Study loan debt,"€ 80,000.00","€ 42,000.00",70,8.6%,€ 765.13,"€ 53,559.39",2,No,Freelancer,Yes,Dutch,No,0
5032-MIYKT,Female,Divorced,Mailed check,Other,"€ 28,000.00","€ 15,790.00",82,9.8%,€ 264.94,"€ 21,724.79",0,Yes,Self-Employed,No,Dutch,No,1
7396-VJUZB,Male,Married,Electronic check,Study loan debt,"€ 39,000.00","€ 24,700.00",105,9.9%,€ 352.57,"€ 37,019.40",0,No,Self-Employed,No,Belgian,No,0
9717-QEBGU,Male,,Bank transfer,Study loan debt,"€ 73,000.00","€ 32,000.00",54,8.4%,€ 713.68,"€ 38,538.67",1,No,Employed,Yes,Dutch,No,1
5172-RKOCB,Male,Registered partnership,Mailed check,Outstanding loan,"€ 78,000.00","€ 5,000.00",73,9.3%,€ 89.94,"€ 6,565.88",0,No,Employed,No,Dutch,No,0
6509-TSGWN,Female,Married,Bank transfer,,"€ 50,000.00","€ 18,600.00",71,8.7%,€ 336.08,"€ 23,861.95",2,No,Employed,Yes,Dutch,No,0
3540-RZJYU,Female,Single,Mailed check,Outstanding loan,"€ 29,000.00","€ 13,540.00",111,9.5%,€ 183.78,"€ 20,399.65",0,No,Self-Employed,No,Dutch,No,0
3178-CIFOT,Female,Married,Electronic check,Study loan debt,"€ 37,000.00","€ 24,160.00",49,9.7%,€ 599.10,"€ 29,355.98",0,No,Employed,No,Dutch,No,1
2091-MJTFX,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 86,000.00","€ 16,000.00",55,8.7%,€ 353.79,"€ 19,458.61",0,No,Self-Employed,No,Dutch,No,0
4530-NDRKU,Female,Widowed,Bank transfer,Renovation,"€ 73,000.00","€ 27,000.00",87,9.6%,€ 431.96,"€ 37,580.86",1,Yes,Employed,Yes,Turkish,No,0
5985-TBABQ,Female,Married,Bank transfer,Other,"€ 56,000.00","€ 15,890.00",18,8.3%,€ 941.92,"€ 16,954.49",0,Yes,Freelancer,No,Dutch,No,0
9800-ONTFE,Female,Divorced,Electronic check,Study loan debt,"€ 85,000.00","€ 13,000.00",16,8.8%,€ 864.07,"€ 13,825.13",0,No,Employed,No,Chinese,No,0
6743-HHQPF,Male,Registered partnership,Bank transfer,Study loan debt,"€ 59,000.00","€ 5,360.00",118,9.7%,€ 70.65,"€ 8,336.69",0,No,Freelancer,No,Dutch,Yes,1
8455-HIRAQ,Female,Registered partnership,Electronic check,Outstanding loan,"€ 28,000.00","€ 24,030.00",24,9.9%,"€ 1,107.75","€ 26,586.09",0,No,Employed,No,Italian,No,0
6616-AALSR,Female,Married,Bank transfer,Study,"€ 67,000.00","€ 17,510.00",73,9.6%,€ 317.61,"€ 23,185.77",0,No,Self-Employed,No,Dutch,No,0
0883-EIBTI,Female,Married,Mailed check,Other,"€ 70,000.00","€ 48,000.00",77,9.2%,€ 827.69,"€ 63,732.48",1,Yes,Self-Employed,Yes,Dutch,No,0
9415-ZNBSX,Female,Married,Mailed check,Study loan debt,"€ 40,000.00","€ 25,440.00",73,9.6%,€ 461.46,"€ 33,686.24",0,No,Freelancer,No,Dutch,No,0
4018-KJYUY,Male,Married,Bank transfer,Study loan debt,"€ 62,000.00","€ 11,090.00",102,9.5%,€ 158.88,"€ 16,205.29",0,No,Employed,No,Dutch,No,0
0722-TROQR,Female,Single,Bank transfer,Outstanding loan,"€ 60,000.00","€ 7,470.00",74,9.9%,€ 135.28,"€ 10,010.64",1,No,Self-Employed,Yes,Dutch,No,0
