,CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
2814,7599-NTMDP,Female,Registered partnership,Credit card,Study loan debt,49000.00,5390.00,94,9.2%,80.67,7583.25,0,No,Self-Employed,No,Indonesian,No,0
2815,0772-GYEQQ,Male,Single,Electronic check,Study loan debt,35000.00,9770.00,55,9.0%,217.44,11959.29,1,No,Self-Employed,Yes,Dutch,No,0
2816,0536-ACXIP,Female,Divorced,Electronic check,Study,82000.00,45000.00,85,9.4%,727.07,61801.28,1,No,Freelancer,Yes,Dutch,Yes,1
2817,0936-NQLJU,Female,Married,Bank transfer,Study loan debt,78000.00,12000.00,38,8.2%,359.63,13666.08,0,No,Self-Employed,No,Dutch,No,0
2818,4831-EOBFE,Male,Divorced,Bank transfer,Outstanding loan,64000.00,15650.00,113,9.2%,207.54,23452.17,0,No,Employed,No,Pakistani,No,0
2819,1575-KRZZE,Female,Divorced,Bank transfer,Car,77000.00,16000.00,78,9.2%,273.30,21317.46,0,Yes,Self-Employed,No,Dutch,No,0
2820,3251-YMVWZ,Male,Single,Bank transfer,Outstanding loan,76000.00,21000.00,60,9.4%,440.01,26400.81,0,No,Employed,No,Dutch,No,0
2821,4102-OQUPX,Male,Single,Electronic check,Outstanding loan,62000.00,11970.00,107,9.6%,166.92,17860.30,0,No,Freelancer,No,Dutch,No,1
2822,9170-GYZJC,Female,Registered partnership,Bank transfer,Renovation,65000.00,18280.00,63,9.8%,372.33,23456.93,0,Yes,Self-Employed,No,Dutch,No,0
2823,4884-LEVMQ,Male,Married,Credit card,Study loan debt,27000.00,19340.00,75,9.6%,343.92,25793.74,0,No,Employed,No,Dutch,No,0
2824,8857-CUPFQ,Male,Married,Bank transfer,Car,38000.00,25130.00,20,9.2%,1360.09,27201.87,0,Yes,Employed,No,Dutch,No,0
2825,7610-TVOPG,Male,Single,Mailed check,Study loan debt,38000.00,10160.00,93,9.9%,156.89,14591.08,0,No,Self-Employed,No,Dutch,No,0
2826,3638-DIMPH,Female,Married,Credit card,Car,50000.00,12720.00,45,9.0%,334.09,15034.20,0,Yes,Employed,No,Dutch,No,0
2827,1845-ZLLIG,Male,Single,Bank transfer,Outstanding loan,62000.00,16450.00,83,9.8%,273.67,22714.83,0,No,Employed,No,Dutch,No,0
2828,8559-WNQZS,Male,Divorced,Bank transfer,Study loan debt,77000.00,47000.00,20,8.6%,2530.84,50616.70,0,,Employed,No,Dutch,No,1
2829,3999-QGRJH,,Married,Electronic check,Study loan debt,27000.00,210300.00,47,8.7%,529.61,24891.49,0,No,Employed,No,Dutch,No,0
2830,1699-UOTXU,Male,Single,Electronic check,Other,44000.00,15910.00,76,9.3%,277.80,21112.65,0,Yes,Freelancer,No,Dutch,No,0
2831,2454-RPBRZ,Female,Married,Mailed check,Outstanding loan,29000.00,5180.00,87,9.7%,83.14,7233.23,0,No,Employed,No,Portuguese,No,0
2832,0635-WKOLD,Male,Married,Credit card,Study loan debt,56000.00,20610.00,48,9.6%,518.77,24901.09,0,No,Employed,No,Dutch,No,0
2833,5993-JSUWV,Female,Married,Bank transfer,Outstanding loan,74000.00,32000.00,18,9.5%,1914.47,34460.42,0,No,Employed,No,Dutch,No,0
2834,4518-FZBSX,Male,Single,Electronic check,Car,54000.00,20720.00,15,9.3%,1468.52,22027.78,1,Yes,Employed,Yes,Dutch,No,0
2835,5387-ASZNZ,Female,Married,Bank transfer,Renovation,67000.00,15200.00,35,9.9%,501.78,17562.15,0,Yes,Self-Employed,No,Dutch,No,0
2836,6988-CJEYV,Male,Single,Bank transfer,Study loan debt,59000.00,22560.00,61,9.4%,466.63,28464.18,0,No,Self-Employed,No,Dutch,No,1
2837,2002-MZHWP,Female,Single,Bank transfer,Study,53000.00,120700.00,47,8.2%,301.12,14152.65,0,No,Employed,No,Dutch,Yes,1
2838,3097-FQTVJ,Female,Single,Mailed check,Outstanding loan,60000.00,9060.00,53,9.9%,211.72,11221.37,0,No,Employed,No,Dutch,No,0
2839,5465-BUBFA,Female,Divorced,Bank transfer,Study loan debt,46000.00,19690.00,87,9.2%,310.96,27053.91,0,No,Employed,No,Dutch,No,0
2840,7299-GNVPL,Female,Registered partnership,Bank transfer,,59000.00,14440.00,77,9.4%,250.45,19284.82,0,No,Self-Employed,No,Dutch,No,0
2841,9743-DQKQW,Male,Divorced,Bank transfer,Other,72000.00,32000.00,42,8.4%,882.03,37045.23,0,Yes,Employed,No,Dutch,No,0
2842,1215-VFYVK,Female,Single,Bank transfer,Study loan debt,60000.00,14270.00,89,9.8%,226.23,20134.42,1,No,Employed,Yes,Dutch,No,0
2843,9371-BITHB,Female,Divorced,Bank transfer,Study,65000.00,8960.00,29,8.5%,342.87,9943.34,0,No,Employed,No,Dutch,No,1
2844,2265-CYWIV,Female,Registered partnership,Electronic check,Outstanding loan,26000.00,18470.00,58,9.3%,396.58,23001.37,0,No,Self-Employed,No,Dutch,No,0
2845,9093-FPDLG,Female,Married,Bank transfer,Car,45000.00,25610.00,59,9.2%,541.25,31933.71,0,Yes,Self-Employed,No,Dutch,No,0
2846,0541-FITGH,Female,Registered partnership,Bank transfer,Other,49000.00,19330.00,62,8.2%,383.52,23778.01,1,Yes,Employed,Yes,Dutch,No,0
2847,6985-HAYWX,Female,Single,Electronic check,Study,51000.00,23660.00,58,9.5%,510.31,29598.09,2,No,Employed,Yes,Dutch,No,0
2848,7508-KBIMB,Male,Single,Electronic check,Other,79000.00,29000.00,110,9.8%,400.55,44061.00,0,Yes,Employed,No,Dutch,No,0
2849,6838-HVLXG,Female,Single,Mailed check,Study loan debt,72000.00,15000.00,103,9.9%,216.73,22323.26,3,No,Employed,Yes,Dutch,No,0
2850,2277-DJJDL,Male,Married,Credit card,Study loan debt,59000.00,25100.00,20,9.9%,1366.54,27330.83,1,No,Employed,Yes,Dutch,No,0
2851,1897-OKVMW,Female,Married,Mailed check,Study loan debt,27000.00,24810.00,113,9.3%,330.35,37329.55,0,No,Self-Employed,No,Dutch,No,1
2852,5485-ITNPC,Male,Registered partnership,Electronic check,Study loan debt,23000.00,23240.00,85,9.5%,376.68,32018.19,0,No,Employed,No,Dutch,No,0
2853,0233-FTHAV,Female,Married,Mailed check,Study loan debt,59000.00,13560.00,46,9.0%,349.64,16083.62,0,No,Employed,No,Dutch,No,0
2854,4644-PIZRT,Male,Divorced,Mailed check,Study,60000.00,22520.00,118,9.4%,293.15,34591.12,0,,Employed,No,Dutch,No,0
2855,8922-NPKBJ,Male,Married,Credit card,Study loan debt,77000.00,13000.00,34,9.8%,439.44,14940.92,0,No,Employed,No,Dutch,No,0
2856,2740-TVLFN,Male,Divorced,Electronic check,Study loan debt,81000.00,34000.00,103,9.3%,480.40,49481.61,0,No,Employed,No,Dutch,No,0
2857,7771-CFQRQ,Female,Divorced,Electronic check,Study,69000.00,25340.00,88,9.8%,404.84,356258.83,1,No,Employed,Yes,Dutch,No,0
2858,9512-PHSMG,Female,Single,Bank transfer,Study loan debt,60000.00,9800.00,12,9.7%,860.21,10322.51,0,No,Employed,No,Dutch,No,0
2859,6963-EZQEE,Male,Single,Bank transfer,Study,26000.00,14710.00,37,9.1%,457.44,16925.41,0,No,Self-Employed,No,Algerian,No,1
2860,2452-KDRRH,Male,Single,Bank transfer,Study,68000.00,10890.00,37,9.7%,341.71,12643.19,0,No,Employed,No,Dutch,No,0
2861,2004-OCQXK,Female,Single,Electronic check,Car,85000.00,28000.00,107,9.2%,384.48,41138.95,0,Yes,Employed,No,Dutch,No,1
2862,5027-QPKTE,Male,Married,Electronic check,Renovation,40000.00,23340.00,71,9.3%,428.67,30435.45,0,Yes,Employed,No,Dutch,No,0
2863,4146-SVFUD,Male,Single,Bank transfer,Renovation,66000.00,7420.00,51,9.5%,177.40,90473.75,0,Yes,Employed,No,Algerian,No,0
2864,1564-HJUVY,Male,Registered partnership,Electronic check,Study loan debt,31000.00,11710.00,91,9.8%,182.87,16640.91,0,No,Self-Employed,No,Dutch,No,0
2865,3617-XLSGQ,Female,Registered partnership,Bank transfer,Study,32000.00,16630.00,118,9.4%,216.47,25543.98,0,No,Self-Employed,No,Dutch,No,0
2866,7517-LDMPS,Female,Single,Electronic check,Study loan debt,62000.00,9280.00,90,9.7%,145.52,13097.18,0,No,Employed,No,Indian,Yes,1
2867,7244-KXYZN,Female,Married,Credit card,Study,71000.00,47000.00,29,9.0%,1809.37,52471.73,0,No,Employed,No,Dutch,No,0
2868,5226-NOZFC,Male,Registered partnership,Bank transfer,Study loan debt,39000.00,25850.00,106,9.9%,366.79,38879.67,0,No,Employed,No,Dutch,No,0
2869,2672-HUYVI,Female,Single,Electronic check,,35000.00,17260.00,19,9.5%,982.04,18658.73,0,Yes,Self-Employed,No,Dutch,No,1
2870,1400-WIVLL,Male,Divorced,Bank transfer,Study loan debt,43000.00,7280.00,109,9.9%,101.52,11065.42,0,No,Employed,No,Dutch,No,0
2871,7508-MYBOG,Male,Married,Bank transfer,Car,51000.00,8350.00,118,9.7%,110.06,12987.19,0,Yes,Self-Employed,No,Dutch,No,0
2872,8148-NLEGT,Female,Single,Bank transfer,Study loan debt,58000.00,14690.00,103,9.4%,208.34,21459.04,0,No,Employed,No,Dutch,No,1
2873,0148-DCDOS,Male,Single,Bank transfer,Car,51000.00,8590.00,60,8.2%,175.00,10499.86,3,Yes,Employed,Yes,Israeli,No,0
2874,8347-GDTMP,Female,Registered partnership,Credit card,Car,70000.00,23000.00,92,9.7%,355.34,32691.20,0,Yes,Freelancer,No,Dutch,No,0
2875,9992-RRAMN,Male,Married,Mailed check,Study loan debt,47000.00,16370.00,54,9.1%,370.57,20011.01,0,No,Freelancer,No,Dutch,No,1
2876,6746-WAUWT,Male,Widowed,Electronic check,Car,51000.00,10480.00,65,9.6%,207.40,13480.83,0,Yes,Self-Employed,No,Dutch,No,0
2877,0310-MVLET,,Divorced,Credit card,Study,62000.00,19510.00,104,9.5%,276.00,28704.41,0,No,Employed,No,Dutch,No,0
2878,0428-IKYCP,Male,Divorced,Electronic check,Study loan debt,24000.00,10330.00,54,9.8%,237.34,12816.09,0,No,Employed,No,Dutch,No,0
2879,4550-VBOFE,Male,Divorced,Bank transfer,Other,61000.00,15050.00,33,9.7%,521.42,17206.82,1,Yes,Employed,Yes,Dutch,No,0
2880,2187-PKZAY,Male,Single,Bank transfer,Outstanding loan,85000.00,45000.00,36,8.2%,1414.29,50914.51,3,No,Self-Employed,Yes,Dutch,No,0
2881,4003-OCTMP,Female,Single,Electronic check,Other,33000.00,9390.00,117,9.5%,123.38,14435.26,0,Yes,Self-Employed,No,Dutch,No,1
2882,6652-YFFJO,Female,Married,Credit card,Study loan debt,84000.00,44000.00,58,9.8%,955.45,55416.38,0,No,Freelancer,No,Dutch,No,0
2883,7225-IILWY,Male,Single,Electronic check,Study loan debt,81000.00,22000.00,33,8.2%,746.92,24648.41,0,No,Self-Employed,No,Indonesian,No,0
2884,5248-RPYWW,Female,,Mailed check,Study,28000.00,17780.00,106,9.9%,252.28,26741.99,0,No,Self-Employed,No,Turkish,No,1
2885,7923-IYJWY,Male,Divorced,Bank transfer,Other,26000.00,15620.00,94,9.6%,237.04,22281.92,0,Yes,Employed,No,Dutch,Yes,1
2886,3170-GWYKC,Female,Married,Electronic check,Outstanding loan,52000.00,28050.00,111,9.9%,386.80,42934.59,0,No,Employed,No,Dutch,No,0
2887,5696-QURRL,Male,Married,Bank transfer,Study loan debt,77000.00,17000.00,45,9.3%,448.92,20201.46,1,No,Employed,Yes,Dutch,Yes,1
2888,7409-KIUTL,Female,Divorced,Electronic check,Outstanding loan,65000.00,29160.00,35,8.7%,946.31,33120.99,1,No,Self-Employed,Yes,Dutch,No,0
2889,9830-ECLEN,Male,Registered partnership,Bank transfer,Study loan debt,33000.00,12280.00,89,9.7%,194.04,17269.83,1,No,Employed,Yes,Dutch,No,0
2890,1732-VHUBQ,Female,Married,Electronic check,Study,89000.00,48000.00,104,9.2%,671.41,69826.79,0,No,Freelancer,No,Dutch,No,0
2891,0495-RVCBF,Female,Married,Electronic check,Other,40000.00,14880.00,29,9.4%,575.59,16692.01,1,Yes,Employed,Yes,Dutch,No,0
2892,2668-TZSPS,Male,Single,Electronic check,Other,46000.00,29550.00,65,9.4%,581.87,37821.73,0,Yes,Employed,No,Taiwanese,No,0
2893,7854-EDSSA,Male,Divorced,Bank transfer,,53000.00,8850.00,117,9.8%,117.73,13774.86,0,Yes,Self-Employed,No,Dutch,No,0
2894,8869-TORSS,Female,Divorced,Bank transfer,Renovation,50000.00,16110.00,14,9.0%,1216.49,17030.86,0,Yes,Self-Employed,No,Dutch,No,0
2895,7446-SFAOA,Female,Registered partnership,Bank transfer,Study loan debt,89000.00,19000.00,63,9.3%,382.32,24086.42,0,No,Employed,No,Dutch,No,0
2896,9522-ZSINC,Male,Divorced,Bank transfer,Outstanding loan,23000.00,186400.00,65,9.1%,364.29,23679.05,0,No,Employed,No,Dutch,No,0
2897,8234-GSZYK,Male,Married,Electronic check,Renovation,78000.00,34000.00,55,8.4%,746.93,41081.35,0,Yes,Employed,No,Dutch,No,0
2898,6505-OZNPG,Female,Widowed,Electronic check,Study loan debt,88000.00,20000.00,60,9.1%,416.14,24968.31,0,No,Employed,No,Dutch,No,0
2899,6164-HAQTX,Male,Single,Bank transfer,Outstanding loan,27000.00,26790.00,115,9.7%,358.65,41244.40,0,No,Employed,No,Dutch,No,1
2900,0679-IDSTG,Female,Widowed,Bank transfer,Outstanding loan,60000.00,15750.00,87,9.2%,248.74,21640.38,0,No,Employed,No,Austrian,No,0
2901,7765-LWVVH,Female,Divorced,Bank transfer,Outstanding loan,63000.00,19820.00,21,8.6%,1019.98,21419.66,0,No,Employed,No,Dutch,No,0
2902,1658-TJVOA,Female,Married,Bank transfer,Other,35000.00,8470.00,75,9.5%,150.19,11264.44,0,Yes,Employed,No,Dutch,No,0
2903,0953-LGOVU,Male,Registered partnership,Electronic check,Study,89000.00,41000.00,66,8.4%,777.86,51338.51,1,No,Employed,Yes,Dutch,No,0
2904,2115-BFTIW,Male,Widowed,Bank transfer,Study loan debt,51000.00,12990.00,49,8.7%,315.92,15480.22,0,No,Employed,No,Dutch,No,0
2905,4692-NNQRU,Female,Registered partnership,Bank transfer,Study,75000.00,31000.00,90,9.9%,489.36,44042.06,0,No,Self-Employed,No,Dutch,No,0
2906,7742-MYPGI,Female,Married,Bank transfer,Renovation,85000.00,20000.00,26,8.9%,848.62,22064.12,2,Yes,Employed,Yes,Dutch,No,0
2907,0611-DFXKO,,Married,Bank transfer,Renovation,71000.00,28000.00,35,9.8%,923.01,32305.45,0,Yes,Self-Employed,No,Dutch,Yes,1
2908,7780-OTDSO,Male,Married,Bank transfer,Study,28000.00,22270.00,32,9.8%,793.65,25396.85,0,No,Self-Employed,No,Dutch,No,1
2909,9619-GSATL,Female,Married,Bank transfer,Study,73000.00,39000.00,43,9.6%,1075.49,46246.11,0,No,Employed,No,Dutch,No,0
2910,5622-UEJFI,Female,Divorced,Bank transfer,Car,58000.00,10020.00,91,9.9%,157.00,14286.92,0,Yes,Employed,No,Dutch,No,0
2911,9747-DDZOS,Female,Married,Bank transfer,Car,81000.00,8000.00,96,9.3%,118.45,11371.24,0,Yes,Employed,No,Dutch,No,0
2912,0674-DGMAQ,Male,Divorced,Electronic check,Study loan debt,40000.00,5250.00,20,9.1%,283.90,5678.03,0,No,Self-Employed,No,Dutch,No,0
2913,6203-HBZPA,Male,Divorced,Electronic check,Study,44000.00,7830.00,68,8.2%,144.35,9815.80,0,No,Employed,No,Dutch,No,0
2914,0484-FFVBJ,,Married,Bank transfer,Study,58000.00,5050.00,71,8.8%,91.50,6496.34,0,No,Freelancer,No,Dutch,No,0
2915,0301-FIDRB,Female,Single,Bank transfer,Study loan debt,49000.00,23980.00,41,9.9%,691.75,28361.67,0,No,Employed,No,Dutch,No,0
2916,4139-JPIAM,Male,Single,Mailed check,Study,76000.00,38000.00,119,9.9%,502.54,59802.05,0,No,Employed,No,Dutch,No,0
2917,2181-TIDSV,Male,Married,Electronic check,Study,69000.00,25800.00,15,8.7%,1821.44,27321.62,0,No,Employed,No,Dutch,No,0
2918,2761-XECQW,Male,Divorced,Bank transfer,Study,74000.00,38000.00,43,9.2%,1040.73,44751.37,3,No,Self-Employed,Yes,Dutch,No,0
2919,1936-CZAKF,Male,Married,Electronic check,Outstanding loan,47000.00,6860.00,14,9.1%,518.32,7256.55,0,No,Employed,No,Dutch,No,0
2920,9453-PATOS,Female,Married,Bank transfer,Other,89000.00,36000.00,64,8.8%,706.81,45235.86,0,Yes,Employed,No,Dutch,No,0
2921,0564-JJHGS,Male,Married,Electronic check,Renovation,58000.00,21060.00,90,9.3%,325.89,29329.94,0,Yes,Employed,No,Dutch,No,0
2922,3348-CFRNX,Female,Married,Bank transfer,Study loan debt,62000.00,23590.00,110,9.5%,322.01,35421.36,0,No,Employed,No,Dutch,No,1
2923,4402-FTBXC,Male,Registered partnership,Bank transfer,Study loan debt,50000.00,28300.00,44,8.8%,754.85,33213.59,1,No,Employed,Yes,Dutch,No,0
2924,1428-GTBJJ,Male,Married,Electronic check,Other,39000.00,11970.00,32,9.0%,422.14,13508.42,0,Yes,Self-Employed,No,Dutch,No,0
2925,2931-XIQBR,Female,Single,Mailed check,Other,34000.00,5490.00,89,9.6%,86.47,7695.46,2,Yes,Employed,Yes,Dutch,No,0
2926,0106-UGRDO,Female,Single,Bank transfer,Outstanding loan,31000.00,11990.00,21,8.6%,617.03,12957.70,0,No,Employed,No,Dutch,No,0
2927,5542-TBBWB,Male,Single,Bank transfer,Car,69000.00,26130.00,100,9.4%,377.84,37784.08,1,,Self-Employed,Yes,Dutch,No,0
2928,1930-QPBVZ,Male,Single,Electronic check,Study,27000.00,14530.00,97,9.2%,212.88,20649.43,0,No,Self-Employed,No,Dutch,No,0
2929,2606-PKWJB,Male,Single,Credit card,Renovation,78000.00,29000.00,111,9.3%,390.50,43345.94,0,Yes,Employed,No,Dutch,Yes,0
2930,5322-ZSMZY,Male,Single,Bank transfer,Outstanding loan,70000.00,49000.00,71,8.8%,887.80,63033.79,0,No,Employed,No,Dutch,No,0
2931,8059-UDZFY,Female,Divorced,Electronic check,Other,42000.00,23510.00,74,9.4%,419.84,31068.07,0,Yes,Employed,No,Belgian,No,0
2932,7740-BTPUX,Male,Divorced,Bank transfer,Study,41000.00,29380.00,41,8.9%,833.68,34181.01,0,No,Self-Employed,No,Dutch,No,0
2933,5220-AGAAX,Male,Single,Electronic check,Car,72000.00,48000.00,36,9.9%,1546.57,55676.61,1,Yes,Employed,Yes,Morocan,No,0
2934,0208-BPQEJ,Female,Divorced,Electronic check,Study,36000.00,26800.00,92,9.9%,416.85,38350.26,0,No,Employed,No,Dutch,No,1
2935,9435-JMLSX,Male,Married,Credit card,Renovation,55000.00,12960.00,27,9.6%,535.61,14461.60,0,Yes,Employed,No,Dutch,No,0
2936,3352-ALMCK,Male,Divorced,Bank transfer,Renovation,55000.00,25040.00,99,9.4%,364.49,36084.98,3,Yes,Employed,Yes,Dutch,No,0
2937,5312-IRCFR,Female,Single,Bank transfer,Study loan debt,42000.00,18450.00,83,9.9%,307.89,25555.27,0,No,Employed,No,Dutch,No,0
2938,5294-IMHHT,Male,Divorced,Electronic check,Car,72000.00,34000.00,101,9.9%,497.45,50242.31,0,Yes,Employed,No,Dutch,No,0
2939,8802-UNOJF,Male,Registered partnership,Electronic check,Study,47000.00,18590.00,72,9.7%,341.59,24594.45,0,No,Employed,No,Pakistani,No,0
2940,6313-GIDIT,Male,Single,Electronic check,Outstanding loan,40000.00,21430.00,110,9.2%,289.08,31798.98,1,No,Employed,Yes,Dutch,No,0
2941,6176-YJWAS,Male,Divorced,Mailed check,,58000.00,24600.00,74,9.9%,445.50,32966.76,3,No,Employed,Yes,Dutch,No,0
2942,5310-NOOVA,Male,Married,Bank transfer,Other,37000.00,23580.00,119,9.3%,304.09,36186.50,0,Yes,Self-Employed,No,Dutch,No,0
2943,4526-EXKKN,,Single,Bank transfer,Outstanding loan,82000.00,43000.00,65,8.3%,823.60,53533.96,0,No,Employed,No,Dutch,No,0
2944,5311-IHLEI,Male,Registered partnership,Bank transfer,Study loan debt,68000.00,20850.00,34,9.6%,702.85,23896.77,0,No,Employed,No,Dutch,No,0
2945,3987-KQDDU,Male,Married,Electronic check,Car,41000.00,20580.00,53,9.4%,475.97,25226.18,3,Yes,Employed,Yes,Dutch,No,0
2946,3404-JNXAX,Female,Single,Bank transfer,Other,52000.00,15280.00,33,8.7%,522.30,17235.75,0,Yes,Freelancer,No,Dutch,No,0
2947,5131-PONJI,Male,Divorced,Bank transfer,Car,40000.00,27590.00,45,9.2%,727.27,32726.98,0,Yes,Employed,No,Dutch,No,0
2948,2845-AFFTX,Male,Married,Electronic check,Study loan debt,65000.00,19440.00,81,9.3%,324.06,26248.79,0,No,Employed,No,DUTCH,No,0
2949,3489-VSFRD,Female,Single,Bank transfer,,59000.00,24150.00,115,9.2%,316.76,36427.33,0,Yes,Employed,No,Dutch,No,0
2950,3345-JHUEO,Male,Married,Bank transfer,Study,52000.00,25750.00,48,8.7%,637.13,30582.15,0,No,Self-Employed,No,British,No,0
2951,5815-HGGHV,Male,Single,Bank transfer,Study,55000.00,16500.00,31,8.4%,593.95,18412.40,0,No,Self-Employed,No,Dutch,No,1
2952,5260-UMPWX,Female,Married,Bank transfer,Study,30000.00,11770.00,38,9.6%,360.43,13696.20,0,No,Employed,No,Dutch,No,0
2953,2249-YPRNG,Female,Single,Credit card,Renovation,25000.00,18860.00,97,9.2%,276.32,26803.04,0,Yes,Self-Employed,No,Dutch,No,0
2954,7410-YTJIK,Female,Married,Mailed check,Study loan debt,39000.00,23690.00,80,9.6%,402.07,32165.43,3,No,Self-Employed,Yes,Austrian,No,0
2955,4626-GYCZP,Male,Registered partnership,Mailed check,Study loan debt,33000.00,18160.00,51,9.3%,432.43,22054.05,1,No,Self-Employed,Yes,Dutch,No,0
2956,5649-RXQTV,Male,Divorced,Bank transfer,Outstanding loan,46000.00,13440.00,82,9.5%,223.44,18322.42,2,No,Freelancer,Yes,Taiwanese,No,1
2957,2674-MIAHT,Female,Married,Bank transfer,Renovation,39000.00,25400.00,40,8.3%,729.07,29162.66,0,Yes,Self-Employed,No,Dutch,No,0
2958,2576-HXMPA,Female,Single,Electronic check,Outstanding loan,26000.00,12480.00,94,9.2%,186.79,17558.25,0,No,Freelancer,No,Dutch,Yes,1
2959,7587-AOVVU,Male,Married,Bank transfer,Renovation,83000.00,26000.00,40,9.9%,765.79,30631.66,0,Yes,Employed,No,Dutch,No,0
2960,5590-BYNII,Male,Married,Bank transfer,Study,52000.00,27350.00,29,8.6%,1047.86,30388.04,2,No,Employed,Yes,Dutch,No,0
2961,6898-MDLZW,Male,Single,Bank transfer,Study,39000.00,8860.00,15,9.5%,628.76,9431.46,0,No,Employed,No,Dutch,No,0
2962,3237-AJGEH,Female,Married,Bank transfer,Renovation,69000.00,25000.00,99,9.2%,361.29,35767.56,0,Yes,Employed,No,Dutch,Yes,1
2963,4707-YNOQA,Female,Married,Electronic check,Renovation,27000.00,29620.00,87,9.8%,476.94,41494.03,0,Yes,Self-Employed,No,Dutch,No,0
2964,9357-UJRUN,Male,Married,Electronic check,Study,65000.00,16030.00,119,9.6%,209.35,24912.48,0,No,Employed,No,Dutch,No,0
2965,1591-NFNLQ,Male,Divorced,Electronic check,Other,88000.00,36000.00,33,8.3%,1223.89,40388.48,0,Yes,Employed,No,Dutch,Yes,1
2966,8648-PFRMP,Female,Single,Bank transfer,Study loan debt,44000.00,15590.00,86,9.9%,253.85,21830.72,0,No,Employed,No,British,No,0
2967,7663-CUXZB,Male,Single,Electronic check,Outstanding loan,47000.00,27020.00,63,9.3%,543.71,34253.43,0,No,Self-Employed,No,Dutch,No,1
2968,0258-NOKBL,Male,Single,Electronic check,,54000.00,18670.00,103,9.7%,267.76,27579.57,0,No,Self-Employed,No,German,No,1
2969,1163-VIPRI,Female,Divorced,Credit card,Renovation,81000.00,13000.00,100,9.5%,188.67,18866.61,0,Yes,Employed,No,Dutch,No,0
2970,2815-CPTUL,Male,Single,Bank transfer,Outstanding loan,32000.00,16830.00,37,9.9%,529.67,19597.95,0,No,Employed,No,Dutch,No,0
2971,9348-ROUAI,Female,Single,Credit card,Renovation,71000.00,33000.00,51,8.3%,770.09,39274.68,0,Yes,Employed,No,Dutch,No,0
2972,9443-JUBUO,Male,Married,Electronic check,Outstanding loan,42000.00,6670.00,119,9.5%,86.74,10322.52,0,No,Employed,No,Pakistani,No,0
2973,0596-BQCEQ,Female,Married,Credit card,Study loan debt,55000.00,10820.00,64,8.7%,211.91,13562.15,2,No,Employed,Yes,Dutch,Yes,1
2974,1481-ZUWZA,Male,Registered partnership,Credit card,Study loan debt,24000.00,12820.00,52,9.3%,300.48,15625.22,0,No,Self-Employed,No,Dutch,No,0
2975,3043-TYBNO,Male,Married,Electronic check,Renovation,45000.00,5400.00,47,9.1%,137.01,64396.04,0,Yes,Employed,No,Dutch,No,0
2976,4830-FAXFM,Male,Married,Bank transfer,Car,60000.00,21520.00,25,9.0%,947.23,23680.87,1,Yes,Employed,Yes,Dutch,Yes,1
2977,5906-BFOZT,Male,Divorced,Bank transfer,Study,82000.00,47000.00,30,9.3%,1761.88,52856.36,0,No,Self-Employed,No,Dutch,No,0
2978,2960-NKRSO,Male,Divorced,Bank transfer,Study loan debt,31000.00,15180.00,118,9.4%,197.60,23316.75,0,No,Employed,No,Estonian,No,0
2979,8996-ZROXE,Male,Single,Bank transfer,Car,25000.00,10070.00,86,9.3%,160.85,13833.44,0,Yes,Employed,No,Dutch,No,0
2980,5598-IKHQQ,Female,Single,Bank transfer,Renovation,74000.00,40000.00,51,8.6%,939.14,47895.90,0,Yes,Freelancer,No,Estonian,Yes,1
2981,0397-ZXWQF,Male,Divorced,Electronic check,Renovation,45000.00,10530.00,22,9.0%,521.00,11461.95,0,Yes,Employed,No,Dutch,No,0
